 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 3.981E+04 2.089E-01 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 7.943E+04 1.479E-01 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 1.585E+05 1.047E-01 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 3.162E+05 7.413E-02 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 6.310E+05 5.248E-02 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 1.000E+16 5.808E+01 1.259E+06 3.716E-02 ly/ly03/profil13.dat
 1  3  1025.73 3.586E-05 3.162E+16 1.251E+02 5.000E+03 7.143E-01 ly/ly03/profil14.dat
 1  3  1025.73 3.586E-05 3.162E+16 1.251E+02 1.000E+04 5.051E-01 ly/ly03/profil14.dat
 1  3  1025.73 3.586E-05 3.162E+16 1.251E+02 1.995E+04 3.576E-01 ly/ly03/profil14.dat
 1  3  1025.73 3.586E-05 3.162E+16 1.251E+02 3.981E+04 2.531E-01 ly/ly03/profil14.dat
 1  3  1025.73 3.586E-05 3.162E+16 1.251E+02 7.943E+04 1.792E-01 ly/ly03/profil14.dat
